B17001_002E,state,place,year
322,54,65836,2020
18,54,65956,2020
57,54,66412,2020
96,54,66460,2020
187,55,82900,2020
765,55,82925,2020
118,55,83000,2020
34,55,83100,2020
74,55,83175,2020
326,55,83250,2020
46,55,83450,2020
209,55,83525,2020
187,55,83825,2020
650,55,83925,2020
2209,55,83975,2020
80,55,84150,2020
0,55,84200,2020
7735,55,84250,2020
2,55,84300,2020
686,55,84350,2020
397,55,84375,2020
771,55,84425,2020
5933,55,84475,2020
107,55,84525,2020
374,55,84625,2020
2827,55,84675,2020
179,55,84725,2020
114,55,85025,2020
6606,55,85300,2020
120,55,85325,2020
2415,55,85350,2020
46,55,85425,2020
278,55,85475,2020
106,55,85575,2020
515,55,85875,2020
907,55,86025,2020
292,55,86275,2020
170,55,86400,2020
30,55,86450,2020
52,55,86575,2020
516,55,86700,2020
144,55,86725,2020
79,55,86750,2020
25,55,86775,2020
3688,55,86925,2020
141,55,86975,2020
0,55,87000,2020
108,55,87075,2020
68,55,87200,2020
9,55,87475,2020
119,55,87525,2020
29,55,87625,2020
343,55,87675,2020
76,55,87700,2020
221,55,87725,2020
152,55,87900,2020
27,55,87975,2020
19,55,88025,2020
300,55,88150,2020
2534,55,88200,2020
3882,48,16468,2020
11,48,16540,2020
265,48,16552,2020
532,48,16564,2020
825,48,16612,2020
3606,48,16624,2020
8,48,16636,2020
1010,48,16696,2020
50850,48,17000,2020
507,48,17036,2020
3742,48,17060,2020
16,48,17200,2020
156,48,17208,2020
1001,48,17216,2020
62,48,17236,2020
31,48,17312,2020
37,48,17336,2020
7,48,17372,2020
0,48,17408,2020
153,48,17426,2020
78,48,17429,2020
232,48,17504,2020
127,48,17516,2020
47,48,17540,2020
95,48,17564,2020
132,48,17612,2020
187,48,17648,2020
1990,48,17744,2020
194,48,17756,2020
352,48,17768,2020
82,48,17811,2020
131,48,17816,2020
28,48,17852,2020
3,48,17917,2020
97,48,17948,2020
1406,48,17960,2020
2119,48,18020,2020
1660,48,18092,2020
0,48,18104,2020
128,48,18128,2020
57,48,18134,2020
57,48,18152,2020
60,48,18224,2020
191,48,18260,2020
965,48,18464,2020
152,48,18476,2020
1127,48,18524,2020
239860,48,19000,2020
136,48,19084,2020
147,48,19108,2020
76,48,19120,2020
36,48,19288,2020
134,48,19420,2020
620,48,19432,2020
32,48,19435,2020
22,48,19456,2020
0,48,19492,2020
610,48,19528,2020
0,48,19570,2020
22183,48,57200,2020
586,48,57476,2020
18,48,57494,2020
68,48,57524,2020
215,48,57566,2020
1259,48,57596,2020
354,48,57608,2020
204,48,57615,2020
425,48,57644,2020
0,48,57752,2020
62,48,57800,2020
640,48,57908,2020
123,48,57932,2020
256,48,57968,2020
3599,48,57980,2020
18117,48,58016,2020
117,48,58040,2020
220,48,58088,2020
108,48,58232,2020
954,48,58280,2020
24,48,58400,2020
13,48,58436,2020
54,48,58448,2020
341,48,58532,2020
186,48,58556,2020
53,48,58568,2020
39,48,58586,2020
73,48,58664,2020
306,48,58808,2020
14349,48,58820,2020
0,48,58850,2020
1904,48,58892,2020
1152,48,58904,2020
1275,48,58916,2020
38,48,58928,2020
1240,48,58940,2020
101,48,58952,2020
883,48,59012,2020
53,48,59066,2020
577,48,59084,2020
3012,48,57176,2020
194,48,59096,2020
117,48,59108,2020
221,48,59132,2020
58,48,59156,2020
7,48,59168,2020
97,48,59192,2020
18,48,59210,2020
0,48,59216,2020
1659,48,59336,2020
403,48,59384,2020
2066,48,59396,2020
73,48,59420,2020
16,48,59528,2020
1407,48,59540,2020
1008,48,59576,2020
0,48,59612,2020
999,48,59636,2020
80,39,61448,2020
85,39,61504,2020
11,39,61574,2020
265,39,61686,2020
174,39,61882,2020
903,39,62134,2020
874,39,62148,2020
183,39,62190,2020
194,39,62302,2020
22,39,62344,2020
151,39,62404,2020
58,39,62414,2020
182,39,62442,2020
791,39,62498,2020
98,39,62578,2020
428,39,62708,2020
139,39,62834,2020
2789,39,62848,2020
31,39,62890,2020
344,39,63030,2020
7,39,63044,2020
0,39,63072,2020
77,39,63436,2020
212,39,63478,2020
62,39,63534,2020
226,39,63548,2020
10,39,63576,2020
72,39,63604,2020
482,39,63618,2020
228,39,63716,2020
67,39,63758,2020
195,39,63800,2020
112,39,63954,2020
33,39,63996,2020
627,39,64024,2020
76,39,64108,2020
581,39,64136,2020
917,39,64150,2020
16,39,64262,2020
6643,39,64304,2020
41,39,64346,2020
76,39,64360,2020
54,39,64430,2020
16,39,64472,2020
167,39,64486,2020
256,39,64542,2020
91,39,64766,2020
56,39,64780,2020
0,39,64906,2020
0,39,65032,2020
45,39,65116,2020
66,39,65200,2020
119,39,65256,2020
17,39,65298,2020
27,39,65508,2020
2377,39,65592,2020
141,39,65634,2020
82,39,65662,2020
31,40,52600,2020
66,40,52700,2020
385,40,52859,2020
41,40,52862,2020
815,40,52900,2020
11,40,53210,2020
110,40,53301,2020
343,40,53350,2020
153,40,53400,2020
67,40,53550,2020
12,40,53600,2020
80,40,53700,2020
177,40,54000,2020
266,40,54050,2020
124,40,54100,2020
263,40,54150,2020
1031,40,54200,2020
96833,40,55000,2020
2569,40,55150,2020
28,40,55200,2020
0,40,55275,2020
210,40,55285,2020
40,40,55350,2020
146,40,55450,2020
223,40,55750,2020
29,40,55850,2020
4,40,56050,2020
36,40,56150,2020
2436,40,56650,2020
64,40,56800,2020
356,40,56900,2020
7,40,56950,2020
88,40,57100,2020
7,40,57150,2020
847,40,57300,2020
1454,40,57550,2020
649,40,57600,2020
387,40,57650,2020
78,40,57875,2020
4,40,57900,2020
445,40,57950,2020
37,40,58050,2020
14,40,58100,2020
749,40,58150,2020
721,40,58250,2020
0,40,58300,2020
15,40,58400,2020
31,40,58500,2020
46,40,58650,2020
94,40,58700,2020
25,40,59100,2020
21,40,59125,2020
260,40,59150,2020
186,40,59175,2020
18,40,59350,2020
47,40,59500,2020
31,40,59700,2020
694,40,59750,2020
367,42,07712,2020
0,42,07800,2020
105,42,07880,2020
121,42,07896,2020
249,42,07960,2020
665,42,07976,2020
611,42,07992,2020
384,42,08008,2020
95,42,08024,2020
2488,42,08040,2020
17,42,08064,2020
13,42,08208,2020
22,42,08240,2020
67,42,08312,2020
373,42,08392,2020
932,42,08416,2020
179,42,08432,2020
358,42,08472,2020
91,42,08504,2020
962,42,08568,2020
515,42,08624,2020
82,42,08632,2020
35,42,08744,2020
1177,42,08760,2020
97,42,08819,2020
56,42,08896,2020
348,42,08960,2020
80,42,09000,2020
318,42,09080,2020
10,42,09196,2020
528,42,09224,2020
530,42,09248,2020
79,42,09400,2020
77,42,09416,2020
879,42,09432,2020
25,42,09496,2020
25,42,09528,2020
63,42,09696,2020
651,42,09728,2020
255,42,09792,2020
6,42,09896,2020
69,42,10096,2020
106,42,10128,2020
150,42,10224,2020
44,42,10240,2020
151,42,10256,2020
25,42,10280,2020
3034,42,10464,2020
40,42,10600,2020
108,42,10720,2020
1122,42,10768,2020
21,42,10792,2020
12,42,10800,2020
0,42,10808,2020
120,42,10816,2020
0,42,49440,2020
245,42,49504,2020
16,42,49552,2020
262,42,49680,2020
0,42,49704,2020
31,42,49720,2020
1654,42,49728,2020
23,42,49736,2020
204,42,49760,2020
31,42,49768,2020
33,42,49848,2020
45,42,49880,2020
365,42,49920,2020
61,42,49936,2020
148,42,49944,2020
98,42,49960,2020
194,42,50000,2020
960,42,50016,2020
695,42,50088,2020
15,42,50104,2020
49,42,50160,2020
118,42,50208,2020
115,42,50232,2020
276,42,50272,2020
76,42,50280,2020
720,42,50320,2020
1169,42,50344,2020
477,42,50408,2020
24,42,50432,2020
2310,42,50528,2020
213,42,50544,2020
123,42,50552,2020
256,42,50560,2020
245,42,50632,2020
297,42,50672,2020
174,42,50720,2020
349,42,50736,2020
2,42,50748,2020
0,42,50760,2020
0,42,50860,2020
0,42,50879,2020
401,42,50880,2020
12,42,50924,2020
0,42,51008,2020
140,42,51016,2020
88,42,51120,2020
419,42,51144,2020
55,42,51152,2020
163,42,51176,2020
137,42,51208,2020
17,42,51240,2020
0,42,51320,2020
80,42,51344,2020
530,42,51384,2020
3,42,51488,2020
44,45,03205,2020
224,45,03385,2020
63,45,03430,2020
892,45,03790,2020
1445,45,04060,2020
936,45,04300,2020
0,45,04528,2020
2306,45,04690,2020
127,45,04915,2020
732,45,05365,2020
710,45,05410,2020
375,45,05545,2020
1929,45,05680,2020
2999,45,05770,2020
141,45,06040,2020
683,45,06310,2020
596,45,06400,2020
823,45,06490,2020
26,45,06850,2020
974,45,07210,2020
165,45,07255,2020
224,45,07345,2020
961,45,07525,2020
69,45,07535,2020
228,45,07840,2020
0,45,08110,2020
93,45,08155,2020
311,45,08245,2020
44,45,08830,2020
1583,45,09527,2020
0,45,09782,2020
49,45,09865,2020
137,45,10000,2020
174,45,10090,2020
86,45,10135,2020
611,45,10270,2020
1139,45,10360,2020
0,45,10585,2020
523,45,10720,2020
965,45,10855,2020
47,45,10900,2020
478,45,11035,2020
34,45,11125,2020
136,45,11350,2020
186,45,11620,2020
115,45,11755,2020
3799,45,11833,2020
130,45,12205,2020
308,45,12430,2020
20,45,12520,2020
2703,45,12655,2020
190,45,12925,2020
571,45,12965,2020
1744,45,13015,2020
56,45,13060,2020
39,46,63940,2020
55,46,64020,2020
0,46,64260,2020
31,46,64300,2020
0,46,64540,2020
1,46,64700,2020
223,46,64840,2020
109,46,64860,2020
0,46,65628,2020
8,46,65780,2020
33,46,65900,2020
43,46,66260,2020
75,46,66540,2020
0,46,66660,2020
2265,46,66700,2020
131,46,67020,2020
12,46,67220,2020
0,46,67340,2020
0,46,67500,2020
37,46,67620,2020
169,46,67700,2020
23,46,67780,2020
150,46,68020,2020
33,46,68100,2020
220,46,68140,2020
59,46,68380,2020
2,46,68420,2020
531,46,68580,2020
1,46,68660,2020
2,46,68740,2020
0,46,69140,2020
3376,46,69300,2020
112,46,69340,2020
14,46,69420,2020
212,46,69780,2020
16,46,70020,2020
32,46,70140,2020
68,46,70220,2020
199,46,70284,2020
0,46,70540,2020
0,46,70646,2020
0,46,70740,2020
57,46,70940,2020
122,46,71140,2020
126,46,71150,2020
29,46,71180,2020
150,46,71340,2020
2,46,71380,2020
0,46,71440,2020
147,46,71580,2020
20,46,71940,2020
23,46,71980,2020
0,46,72100,2020
448,46,72180,2020
0,46,72500,2020
35,46,72540,2020
12,50,11425,2020
64,50,11725,2020
128,50,11875,2020
86,50,12062,2020
7,50,12175,2020
95,50,13450,2020
30,50,13600,2020
0,50,13860,2020
4,50,14275,2020
20,50,15175,2020
0,50,16075,2020
17,50,16750,2020
0,50,17050,2020
154,50,17425,2020
138,50,17500,2020
49,50,17650,2020
48,50,19075,2020
3,50,19600,2020
0,50,19975,2020
23,50,20350,2020
46,50,21700,2020
0,50,21850,2020
10,50,22300,2020
321,50,24025,2020
876,50,24400,2020
124,50,24850,2020
384,50,25450,2020
29,50,25600,2020
77,50,27925,2020
72,50,28000,2020
0,50,28825,2020
97,50,29425,2020
3,50,30100,2020
2,50,30325,2020
81,50,30475,2020
0,50,31600,2020
77,50,31750,2020
16,50,32050,2020
22,50,32205,2020
104,50,32350,2020
0,50,33175,2020
0,50,33325,2020
3,50,33400,2020
42,50,34525,2020
8,50,34675,2020
16,50,34975,2020
54,50,35500,2020
88,50,35725,2020
31,50,36025,2020
0,50,36100,2020
97,50,36475,2020
39,50,36625,2020
222,50,37000,2020
0,50,37750,2020
8,50,40000,2020
0,50,40150,2020
14,50,40450,2020
34,53,09810,2020
306,53,09820,2020
52,53,09970,2020
107,53,10075,2020
90,53,10215,2020
410,53,10320,2020
550,53,10455,2020
218,53,10495,2020
345,53,10565,2020
21,53,10600,2020
89,53,10635,2020
602,53,10645,2020
22,53,11090,2020
3942,53,11160,2020
347,53,11195,2020
160,53,11325,2020
1040,53,11475,2020
491,53,11615,2020
0,53,11685,2020
3701,53,11825,2020
12,53,12015,2020
405,53,12140,2020
83,53,12175,2020
0,53,12315,2020
19,53,12525,2020
1552,53,12630,2020
270,53,12680,2020
146,53,12735,2020
20,53,12820,2020
98,53,12840,2020
161,53,12875,2020
525,53,12945,2020
40,53,13015,2020
79,53,13155,2020
568,53,13215,2020
152,53,13365,2020
22,53,13595,2020
428,53,13785,2020
973,53,13855,2020
12,53,13890,2020
827,53,14170,2020
81,53,14310,2020
126,53,14380,2020
539,53,14485,2020
0,53,14520,2020
137,53,14660,2020
119,53,14870,2020
509,53,14940,2020
0,53,15010,2020
70,53,15080,2020
162,53,15115,2020
1084,53,15150,2020
232,53,15185,2020
1147,53,15290,2020
128,53,15325,2020
64,53,15603,2020
28,54,66484,2020
405,54,66652,2020
115,54,66748,2020
44,54,66892,2020
789,54,66988,2020
907,54,67108,2020
238,54,67204,2020
158,54,67228,2020
43,54,67252,2020
86,54,67396,2020
68,54,67636,2020
56,54,67660,2020
86,54,67972,2020
79,54,67996,2020
684,54,68116,2020
45,54,68260,2020
697,54,68596,2020
100,54,68908,2020
83,54,69100,2020
96,54,69244,2020
10,54,69844,2020
450,54,70084,2020
264,54,70156,2020
0,54,70468,2020
110,54,70588,2020
446,54,70828,2020
1703,54,71212,2020
81,54,71284,2020
133,54,71356,2020
295,54,71380,2020
0,54,71476,2020
20,54,71620,2020
56,54,72004,2020
180,54,72292,2020
610,54,73108,2020
435,54,73252,2020
88,54,73444,2020
57,54,73468,2020
308,54,73636,2020
12,54,73876,2020
712,54,74356,2020
328,54,74380,2020
307,54,74740,2020
57,54,74788,2020
282,54,75172,2020
2198,54,75292,2020
146,54,75796,2020
818,54,75820,2020
256,54,75868,2020
16,54,76084,2020
386,54,76444,2020
306,54,76516,2020
20,54,76996,2020
355,54,77188,2020
525,54,77980,2020
36,55,88275,2020
127,55,88325,2020
112,55,88500,2020
13,55,88675,2020
36,55,88825,2020
55,55,88925,2020
118,55,89025,2020
88,55,89150,2020
8,55,89275,2020
62,55,89300,2020
187,55,89550,2020
3,55,89625,2020
50,55,89760,2020
202,56,00245,2020
0,56,00680,2020
42,56,00825,2020
0,56,01115,2020
47,56,01695,2020
1,56,01888,2020
0,56,01936,2020
72,56,01985,2020
0,56,02877,2020
520,56,03000,2020
0,56,03245,2020
0,56,03652,2020
0,56,03725,2020
0,56,04015,2020
17,56,04160,2020
83,56,04740,2020
71,56,04885,2020
88,56,05245,2020
106,56,05320,2020
47,56,05625,2020
0,56,06045,2020
20,56,06407,2020
0,56,06480,2020
46,56,06770,2020
44,56,07060,2020
0,56,08365,2020
0,56,09235,2020
52,56,09307,2020
23,56,10175,2020
877,56,10685,2020
19,56,11120,2020
13,56,11265,2020
12,56,11700,2020
0,56,12860,2020
0,56,13005,2020
6009,56,13150,2020
21,56,13222,2020
15,56,13440,2020
5730,56,13900,2020
0,56,14097,2020
3,56,14165,2020
49,56,15325,2020
219,56,15400,2020
634,56,15760,2020
71,56,15905,2020
16,48,19632,2020
342,48,19648,2020
570,48,19672,2020
13,48,19708,2020
29,48,19714,2020
21,48,19732,2020
7020,48,19792,2020
0,48,19808,2020
3936,48,19900,2020
0,48,19924,2020
19838,48,19972,2020
420,48,19984,2020
147,48,20020,2020
4945,48,20092,2020
204,48,20128,2020
35,48,20140,2020
1230,48,20152,2020
79,48,20212,2020
18,48,20248,2020
1182,48,20308,2020
36,48,20332,2020
2797,48,20344,2020
740,48,20428,2020
3,48,20452,2020
402,48,20464,2020
6,48,20540,2020
51,48,20680,2020
5,48,20716,2020
1870,48,20734,2020
6,48,20848,2020
7066,48,20884,2020
3253,48,20926,2020
0,48,20932,2020
69,48,21028,2020
60,48,21112,2020
0,48,21310,2020
0,48,21412,2020
239,48,21424,2020
214,48,21436,2020
641,48,21484,2020
1516,48,21556,2020
2193,48,19624,2020
4936,48,21628,2020
442,48,21844,2020
7350,48,21892,2020
469,48,21904,2020
87,48,21928,2020
113,48,21958,2020
213,48,21988,2020
93,48,22000,2020
824,48,22132,2020
52,48,22168,2020
96,48,22192,2020
55,48,22276,2020
126,48,22516,2020
902,48,22528,2020
158,48,22552,2020
379,48,22588,2020
0,48,22593,2020
14,48,59642,2020
633,48,59696,2020
711,48,59748,2020
0,48,59794,2020
258,48,59798,2020
33,48,59984,2020
0,48,59996,2020
0,48,60020,2020
308,48,60026,2020
375,48,60044,2020
187,48,60080,2020
0,48,60092,2020
57,48,60098,2020
230,48,60140,2020
0,48,60164,2020
67,48,60176,2020
301,48,60188,2020
60,48,60278,2020
0,48,60290,2020
280,48,60356,2020
0,48,60380,2020
0,48,60408,2020
39,48,60422,2020
0,48,60458,2020
0,48,60478,2020
201,48,60480,2020
153,48,60482,2020
436,48,60518,2020
0,48,60529,2020
35,48,60534,2020
70,48,60539,2020
196,48,60544,2020
101,48,60554,2020
61,48,60608,2020
527,48,60632,2020
13,48,60644,2020
114,48,60668,2020
10,48,60672,2020
0,48,60686,2020
4,48,60752,2020
2902,48,60836,2020
23,48,60932,2020
0,48,61040,2020
23,48,61076,2020
0,48,61124,2020
66,48,61172,2020
924,48,61196,2020
0,48,61280,2020
132,48,61340,2020
468,48,61352,2020
573,48,61436,2020
23,48,61454,2020
162,48,61466,2020
95,48,61508,2020
0,48,61532,2020
958,48,61568,2020
358,48,61592,2020
417,48,61604,2020
1132,39,65732,2020
455,39,66012,2020
283,39,66152,2020
30,39,66180,2020
25,39,66222,2020
175,39,66250,2020
66,39,66264,2020
31,39,66320,2020
2873,39,66390,2020
213,39,66530,2020
41,39,66824,2020
44,39,66880,2020
1198,39,66894,2020
139,39,66922,2020
276,39,66936,2020
0,39,67104,2020
16,39,67118,2020
13,39,67128,2020
144,39,67258,2020
370,39,67272,2020
65,39,67314,2020
985,39,67356,2020
2,39,67440,2020
3683,39,67468,2020
115,39,67580,2020
137,39,67600,2020
109,39,67664,2020
8,39,67762,2020
0,39,67804,2020
105,39,67846,2020
75,39,67874,2020
191,39,68004,2020
35,39,68042,2020
1068,39,68056,2020
27,39,68084,2020
24,39,68196,2020
9,39,68448,2020
393,39,68490,2020
176,39,68546,2020
604,39,68560,2020
100,39,65676,2020
0,39,68574,2020
592,39,68602,2020
41,39,68672,2020
678,39,68686,2020
201,39,68714,2020
39,39,68742,2020
143,39,68938,2020
71,39,69176,2020
109,39,69204,2020
506,39,69302,2020
147,39,69316,2020
43,39,69344,2020
91,39,69358,2020
573,39,69400,2020
167,39,69470,2020
279,39,69526,2020
91,39,69540,2020
3884,40,59850,2020
119,40,59950,2020
0,40,60000,2020
95,40,60150,2020
304,40,60250,2020
1951,40,60350,2020
420,40,60500,2020
20,40,60650,2020
19,40,60750,2020
50,40,60850,2020
1639,40,61000,2020
32,40,61020,2020
95,40,61113,2020
840,40,61150,2020
9,40,61250,2020
173,40,61400,2020
0,40,61450,2020
0,40,61500,2020
324,40,61550,2020
57,40,61650,2020
70,40,61700,2020
28,40,61850,2020
23,40,61900,2020
64,40,61950,2020
112,40,62000,2020
5,40,62100,2020
14,40,62200,2020
53,40,62275,2020
149,40,62550,2020
20,40,62650,2020
27,40,62875,2020
2,40,62900,2020
13,40,62950,2020
43,40,63100,2020
268,40,63350,2020
111,40,63450,2020
30,40,63500,2020
65,40,63537,2020
196,40,63600,2020
20,40,63700,2020
22,40,63715,2020
202,40,63720,2020
233,40,63730,2020
178,40,63750,2020
606,40,63800,2020
88,40,63900,2020
7,40,63950,2020
8,40,64000,2020
9,40,64050,2020
190,40,64300,2020
271,40,64600,2020
14,40,64850,2020
319,40,64950,2020
2688,40,65000,2020
15,40,65062,2020
57,40,65240,2020
0,40,65250,2020
2223,40,65300,2020
75,42,10832,2020
359,42,10912,2020
316,42,10960,2020
437,42,11000,2020
72,42,11072,2020
8,42,11088,2020
0,42,11136,2020
530,42,11152,2020
277,42,11160,2020
2027,42,11232,2020
2682,42,11272,2020
0,42,11280,2020
66,42,11328,2020
1180,42,11336,2020
447,42,11348,2020
32,42,11456,2020
48,42,11472,2020
40,42,11492,2020
0,42,11544,2020
0,42,11576,2020
6,42,11616,2020
3,42,11624,2020
10,42,11632,2020
62,42,11648,2020
436,42,11680,2020
491,42,11720,2020
193,42,11736,2020
136,42,11804,2020
28,42,11836,2020
62,42,11976,2020
49,42,12104,2020
11,42,12184,2020
165,42,12224,2020
129,42,12296,2020
0,42,12312,2020
134,42,12376,2020
82,42,12424,2020
41,42,12440,2020
72,42,12496,2020
345,42,12504,2020
0,42,12512,2020
2551,42,12536,2020
12,42,12656,2020
1019,42,12704,2020
29,42,12768,2020
8,42,12864,2020
199,42,12973,2020
14,42,13120,2020
0,42,13152,2020
111,42,13168,2020
9349,42,13208,2020
76,42,13216,2020
112,42,13232,2020
144,42,13240,2020
1120,42,51496,2020
9,42,51536,2020
1,42,51552,2020
0,42,51568,2020
0,42,51576,2020
154,42,51592,2020
149,42,51632,2020
843,42,51656,2020
51,42,51720,2020
988,42,51744,2020
496,42,51760,2020
514,42,51880,2020
26,42,51904,2020
237,42,51912,2020
639,42,51984,2020
701,42,52016,2020
50,42,52056,2020
26,42,52216,2020
14,42,52224,2020
359,42,52264,2020
217,42,52312,2020
1547,42,52320,2020
634,42,52432,2020
104,42,52440,2020
560,42,52488,2020
1990,42,52584,2020
462,42,52616,2020
0,42,52632,2020
99,42,52664,2020
725,42,52808,2020
26,42,52816,2020
0,42,52872,2020
228,42,52968,2020
112,42,52984,2020
314,42,53088,2020
53,42,53152,2020
31,42,53160,2020
6,42,53168,2020
128,42,53184,2020
76,42,53192,2020
65,42,53200,2020
62,42,53208,2020
221,42,53248,2020
10,42,53272,2020
1262,42,53288,2020
120,42,53296,2020
3,42,53320,2020
68,42,53328,2020
2,42,53336,2020
42,42,53344,2020
5439,42,53368,2020
42,42,53392,2020
6,42,53416,2020
160,42,53432,2020
93,45,13150,2020
16579,45,13330,2020
2000,45,13600,2020
0,45,13735,2020
761,45,14018,2020
166,45,14050,2020
1420,45,14095,2020
259,45,14140,2020
23,45,14230,2020
839,45,14455,2020
89,45,14590,2020
950,45,14860,2020
6236,45,14950,2020
36,45,15040,2020
248,45,15220,2020
1758,45,15295,2020
136,45,15310,2020
1032,45,15355,2020
0,45,15625,2020
24112,45,16000,2020
103,45,16180,2020
178,45,16360,2020
3978,45,16405,2020
0,45,16675,2020
5,45,16720,2020
6,45,16855,2020
17,45,16945,2020
92,45,16990,2020
159,45,17215,2020
673,45,17260,2020
46,45,17845,2020
162,45,17890,2020
41,45,18250,2020
138,45,18340,2020
279,45,18430,2020
0,45,18475,2020
1472,45,18565,2020
0,45,18610,2020
228,45,18706,2020
0,45,18810,2020
491,45,19105,2020
3346,45,19285,2020
1855,45,19420,2020
50,45,19870,2020
446,45,20365,2020
190,45,20590,2020
67,45,21040,2020
156,45,21130,2020
765,45,21265,2020
420,45,21310,2020
2188,45,21985,2020
1213,45,22050,2020
931,45,22075,2020
311,45,22390,2020
405,45,22547,2020
26,46,72620,2020
108,46,72700,2020
52,46,72820,2020
197,46,72900,2020
11,46,73020,2020
1651,46,73060,2020
55,47,00200,2020
398,47,00240,2020
322,47,00440,2020
969,47,00540,2020
127,47,00620,2020
807,47,00640,2020
108,47,00660,2020
178,47,00940,2020
19,47,01220,2020
510,47,01480,2020
226,47,01640,2020
366,47,01740,2020
689,47,02180,2020
3066,47,02320,2020
480,47,02340,2020
185,47,02380,2020
24,47,02400,2020
95,47,02780,2020
14,47,03078,2020
188,47,03120,2020
2988,47,03440,2020
296,47,03680,2020
406,47,03760,2020
47,47,04000,2020
112,47,04240,2020
94,47,04460,2020
38,47,04620,2020
539,47,04720,2020
0,47,04920,2020
219,47,05040,2020
211,47,05140,2020
342,47,05380,2020
301,47,05500,2020
122,47,05840,2020
107,47,05860,2020
0,46,72590,2020
471,47,06020,2020
251,47,06340,2020
45,47,06440,2020
1645,47,06640,2020
228,47,06740,2020
426,47,06960,2020
40,47,07120,2020
1297,47,07180,2020
114,47,07240,2020
364,47,07280,2020
0,47,07620,2020
28,47,07840,2020
252,47,07860,2020
81,47,08080,2020
1090,47,08280,2020
107,50,41200,2020
159,50,41350,2020
30,50,41650,2020
38,50,41800,2020
431,50,41950,2020
165,50,42700,2020
268,50,42925,2020
24,50,43525,2020
528,50,44275,2020
6,50,44725,2020
387,50,45175,2020
298,50,46000,2020
308,50,46825,2020
62,50,48100,2020
11,50,48325,2020
0,50,48550,2020
555,50,48850,2020
95,50,49000,2020
129,50,49075,2020
29,50,49450,2020
446,50,50200,2020
0,50,50500,2020
6,50,50725,2020
0,50,51325,2020
181,50,51925,2020
79,50,52075,2020
0,50,52375,2020
49,50,52825,2020
3,50,53125,2020
150,50,53575,2020
66,50,54175,2020
35,50,54325,2020
1,50,54850,2020
143,50,55525,2020
105,50,55750,2020
190,50,56800,2020
64,50,56950,2020
45,50,57100,2020
75,50,57246,2020
21,50,57400,2020
125,50,57625,2020
0,50,57775,2020
348,50,58000,2020
16,50,58525,2020
246,50,59050,2020
11,50,59200,2020
20,50,60025,2020
1901,50,61225,2020
1006,50,61675,2020
17,50,62046,2020
937,50,62125,2020
97,50,62950,2020
9,50,64000,2020
345,50,64225,2020
105,50,66025,2020
1246,50,66175,2020
8,50,66925,2020
41,53,15780,2020
0,53,16165,2020
11,53,16170,2020
19,53,16340,2020
14,53,16375,2020
521,53,16550,2020
13,53,16585,2020
148,53,16690,2020
39,53,16760,2020
165,53,16795,2020
187,53,16970,2020
7,53,17215,2020
592,53,17320,2020
0,53,17495,2020
0,53,17617,2020
2386,53,17635,2020
0,53,17880,2020
45,53,18055,2020
59,53,18198,2020
0,53,18265,2020
244,53,18775,2020
173,53,18965,2020
139,53,19035,2020
0,53,19290,2020
1461,53,19630,2020
36,53,19700,2020
546,53,19770,2020
433,53,19857,2020
1844,53,20155,2020
328,53,20260,2020
455,53,20645,2020
0,53,20680,2020
2062,53,20750,2020
0,53,20890,2020
138,53,21030,2020
1948,53,21205,2020
5057,53,21240,2020
616,53,21450,2020
48,53,21485,2020
38,53,21730,2020
122,53,21800,2020
9,53,15710,2020
104,53,22010,2020
970,53,22045,2020
757,53,22080,2020
62,53,22115,2020
0,53,22150,2020
406,53,22255,2020
13025,53,22640,2020
379,53,22745,2020
192,53,22955,2020
45,53,22990,2020
1559,53,23160,2020
602,53,23165,2020
100,53,23200,2020
17,53,23340,2020
73,54,78796,2020
54,54,78964,2020
662,54,79545,2020
497,54,79708,2020
33,54,80020,2020
0,54,80284,2020
0,54,80476,2020
42,54,80764,2020
271,54,80932,2020
103,54,81268,2020
9,54,81484,2020
59,54,81940,2020
112,54,82564,2020
52,54,82732,2020
28,54,82756,2020
29,54,82852,2020
0,54,83332,2020
1198,54,83500,2020
0,54,83764,2020
0,54,84172,2020
323,54,84484,2020
48,54,84580,2020
98,54,84724,2020
64,54,84916,2020
251,54,84940,2020
2085,54,85156,2020
510,54,85228,2020
366,54,85324,2020
83,54,85636,2020
90,54,85804,2020
278,54,85876,2020
77,54,85900,2020
24,54,85924,2020
600,54,85972,2020
363,54,85996,2020
127,54,86116,2020
4034,54,86452,2020
66,54,86620,2020
910,54,86812,2020
143,54,86836,2020
0,54,86932,2020
216,54,78580,2020
242,54,87316,2020
924,54,87508,2020
211,54,87556,2020
49,54,87892,2020
443,54,87988,2020
0,54,88276,2020
55,54,88324,2020
24,54,88708,2020
388,55,00100,2020
51,55,00150,2020
432,55,00275,2020
13,55,00450,2020
87,55,00750,2020
0,56,17210,2020
96,56,17645,2020
20,56,18225,2020
0,56,18950,2020
38,56,19385,2020
8,56,19530,2020
116,56,20110,2020
86,56,20690,2020
637,56,21125,2020
82,56,21415,2020
70,56,22720,2020
8,56,23010,2020
43,56,23155,2020
2,56,24025,2020
5,56,24350,2020
35,56,24750,2020
16,56,25185,2020
262,56,25330,2020
0,56,25475,2020
1491,56,25620,2020
249,56,25765,2020
0,56,25910,2020
0,56,26055,2020
