B19013_001E,state,place,year
76250,01,81504,2020
61250,01,81528,2020
46509,01,81720,2020
-666666666,01,81744,2020
32188,01,81912,2020
51214,01,82104,2020
50833,01,82176,2020
56786,01,82848,2020
49702,01,82872,2020
63571,01,82992,2020
137741,01,83400,2020
63690,01,83640,2020
48214,01,83664,2020
9506,01,83976,2020
32135,01,84096,2020
51250,02,00065,2020
64688,02,00650,2020
38750,02,00760,2020
54375,02,00870,2020
34583,02,01090,2020
36071,02,01200,2020
46250,02,01305,2020
-666666666,02,01390,2020
44167,02,01420,2020
-666666666,02,01560,2020
22500,02,01860,2020
34750,02,01970,2020
61953,02,02080,2020
84813,02,03000,2020
55213,02,03110,2020
103125,02,03220,2020
41500,02,03440,2020
58333,02,03550,2020
46875,02,03880,2020
27500,02,03990,2020
-666666666,02,04210,2020
40938,02,04430,2020
93750,02,04500,2020
-666666666,02,04670,2020
92872,02,05000,2020
62543,02,05585,2020
27083,02,05750,2020
-666666666,02,06245,2020
86624,02,06520,2020
-666666666,02,06630,2020
70956,02,06850,2020
